reorder_id,outlet_id,item_id,current_stock,reorder_level,recommended_quantity,priority,status,created_at
REO000418,O0192,I0275,1,28,92,High,Approved,2026-08-31
REO000419,O0296,I0099,7,29,60,High,Ordered,2026-08-31
REO000420,O0094,I0023,4,32,94,High,Pending,2026-08-31
REO000421,O0478,I0103,17,20,82,Medium,Approved,2026-08-31
REO000422,O0246,I0083,5,12,90,High,Pending,2026-08-31
REO000423,O0190,I0264,0,30,108,Critical,Approved,2026-08-31
REO000424,O0197,I0272,7,34,91,High,Received,2026-08-31
REO000425,O0331,I0109,2,13,73,High,Pending,2026-08-31
REO000426,O0142,I0058,2,16,49,High,Ordered,2026-08-31
REO000427,O0270,I0092,22,30,54,Medium,Pending,2026-08-31
REO000428,O0031,I0200,12,16,80,Medium,Ordered,2026-08-31
REO000429,O0005,I0194,16,21,51,Medium,Ordered,2026-08-31
REO000430,O0274,I0086,6,32,122,High,Pending,2026-08-31
REO000431,O0402,I0142,3,18,74,High,Pending,2026-08-31
REO000432,O0251,I0091,2,23,100,High,Ordered,2026-08-31
REO000433,O0378,I0126,27,32,37,Medium,Ordered,2026-08-31
REO000434,O0074,I0015,1,31,81,High,Approved,2026-08-31
REO000435,O0179,I0060,5,16,83,High,Ordered,2026-08-31
REO000436,O0017,I0197,24,28,75,Medium,Ordered,2026-08-31
REO000437,O0417,I0018,8,15,58,Medium,Pending,2026-08-31
REO000438,O0072,I0011,30,31,37,Medium,Ordered,2026-08-31
REO000439,O0463,I0023,9,22,91,High,Approved,2026-08-31
REO000440,O0052,I0024,15,30,59,Medium,Ordered,2026-08-31
REO000441,O0413,I0018,22,32,37,Medium,Pending,2026-08-31
REO000442,O0058,I0018,23,26,46,Medium,Ordered,2026-08-31
REO000443,O0395,I0137,24,32,68,Medium,Ordered,2026-08-31
REO000444,O0477,I0101,18,31,75,Medium,Ordered,2026-08-31
REO000445,O0149,I0062,9,31,87,High,Pending,2026-08-31
REO000446,O0029,I0014,25,28,37,Medium,Ordered,2026-08-31
REO000447,O0331,I0109,2,13,73,High,Ordered,2026-08-31
REO000448,O0143,I0061,12,16,31,Medium,Ordered,2026-08-31
REO000449,O0304,I0097,9,12,79,Medium,Received,2026-08-31
REO000450,O0335,I0112,17,33,81,Medium,Approved,2026-08-31
REO000451,O0447,I0076,8,26,87,High,Received,2026-08-31
REO000452,O0025,I0016,2,24,77,High,Ordered,2026-08-31
REO000453,O0190,I0269,1,28,100,High,Ordered,2026-08-31
REO000454,O0326,I0112,29,33,23,Medium,Received,2026-08-31
REO000455,O0329,I0112,30,32,36,Medium,Received,2026-08-31
REO000456,O0367,I0122,6,34,91,High,Pending,2026-08-31
REO000457,O0003,I0165,16,31,47,Medium,Ordered,2026-08-31
REO000458,O0415,I0024,20,21,56,Medium,Ordered,2026-08-31
REO000459,O0296,I0099,7,29,60,High,Ordered,2026-08-31
REO000460,O0440,I0057,0,15,98,Critical,Received,2026-08-31
REO000461,O0040,I0158,19,29,59,Medium,Received,2026-08-31
REO000462,O0009,I0167,8,16,45,Medium,Pending,2026-08-31
REO000463,O0134,I0055,22,34,85,Medium,Pending,2026-08-31
REO000464,O0143,I0063,18,18,88,Medium,Approved,2026-08-31
REO000465,O0430,I0032,18,19,35,Medium,Approved,2026-08-31
REO000466,O0053,I0020,13,28,46,High,Received,2026-08-31
REO000467,O0487,I0018,20,34,48,Medium,Pending,2026-08-31
REO000468,O0333,I0110,9,25,94,High,Pending,2026-08-31
REO000469,O0261,I0089,21,37,58,Medium,Pending,2026-08-31
REO000470,O0005,I0188,24,24,54,Medium,Ordered,2026-08-31
REO000471,O0404,I0139,20,28,59,Medium,Pending,2026-08-31
REO000472,O0016,I0165,23,32,79,Medium,Approved,2026-08-31
REO000473,O0334,I0113,1,24,60,High,Pending,2026-08-31
REO000474,O0049,I0025,11,21,42,Medium,Approved,2026-08-31
REO000475,O0122,I0052,14,23,106,Medium,Approved,2026-08-31
REO000476,O0277,I0089,9,33,101,High,Pending,2026-08-31
REO000477,O0105,I0038,20,30,45,Medium,Ordered,2026-08-31
REO000478,O0472,I0102,26,27,51,Medium,Pending,2026-08-31
REO000479,O0035,I0197,10,35,84,High,Ordered,2026-08-31
REO000480,O0145,I0058,28,31,73,Medium,Ordered,2026-08-31
REO000481,O0174,I0058,0,27,50,Critical,Ordered,2026-08-31
REO000482,O0276,I0092,30,34,75,Medium,Approved,2026-08-31
REO000483,O0035,I0193,27,34,98,Medium,Received,2026-08-31
REO000484,O0223,I0078,4,34,104,High,Approved,2026-08-31
REO000485,O0059,I0022,23,28,92,Medium,Approved,2026-08-31
REO000486,O0052,I0024,15,30,59,Medium,Approved,2026-08-31
REO000487,O0333,I0110,9,25,94,High,Ordered,2026-08-31
REO000488,O0494,I0142,10,21,96,High,Ordered,2026-08-31
REO000489,O0181,I0274,2,19,66,High,Ordered,2026-08-31
REO000490,O0168,I0058,14,21,90,Medium,Pending,2026-08-31
REO000491,O0038,I0193,2,32,90,High,Received,2026-08-31
REO000492,O0166,I0058,13,35,84,High,Ordered,2026-08-31
REO000493,O0408,I0141,22,22,29,Medium,Ordered,2026-08-31
REO000494,O0348,I0116,10,24,104,High,Received,2026-08-31
REO000495,O0105,I0038,20,30,45,Medium,Ordered,2026-08-31
REO000496,O0179,I0063,19,34,102,Medium,Approved,2026-08-31
REO000497,O0238,I0080,21,22,38,Medium,Pending,2026-08-31
REO000498,O0159,I0064,2,25,81,High,Approved,2026-08-31
REO000499,O0283,I0094,1,34,119,High,Approved,2026-08-31
REO000500,O0113,I0045,32,36,75,Medium,Approved,2026-08-31
REO000501,O0380,I0128,1,13,61,High,Ordered,2026-08-31
REO000502,O0197,I0066,10,26,80,High,Pending,2026-08-31
REO000503,O0315,I0108,3,14,50,High,Pending,2026-08-31
REO000504,O0006,I0160,0,25,82,Critical,Approved,2026-08-31
REO000505,O0019,I0167,13,31,74,High,Approved,2026-08-31
REO000506,O0144,I0060,10,21,42,High,Approved,2026-08-31
REO000507,O0074,I0011,10,32,59,High,Ordered,2026-08-31
REO000508,O0035,I0197,10,35,84,High,Pending,2026-08-31
REO000509,O0415,I0024,20,21,56,Medium,Pending,2026-08-31
REO000510,O0008,I0193,21,21,43,Medium,Ordered,2026-08-31
REO000511,O0146,I0063,14,19,34,Medium,Approved,2026-08-31
REO000512,O0393,I0134,15,17,79,Medium,Pending,2026-08-31
REO000513,O0254,I0092,4,20,103,High,Pending,2026-08-31
REO000514,O0109,I0041,9,23,72,High,Pending,2026-08-31
REO000515,O0480,I0100,12,32,79,High,Pending,2026-08-31
REO000516,O0244,I0082,2,36,82,High,Approved,2026-08-31
REO000517,O0410,I0142,14,14,53,Medium,Approved,2026-08-31
REO000518,O0236,I0081,0,27,111,Critical,Ordered,2026-08-31
REO000519,O0451,I0049,4,21,64,High,Ordered,2026-08-31
REO000520,O0231,I0080,1,26,48,High,Ordered,2026-08-31
REO000521,O0037,I0198,1,17,77,High,Ordered,2026-08-31
REO000522,O0256,I0088,19,26,103,Medium,Ordered,2026-08-31
REO000523,O0253,I0088,11,31,100,High,Ordered,2026-08-31
REO000524,O0015,I0196,6,15,66,High,Approved,2026-08-31
REO000525,O0192,I0069,1,33,70,High,Pending,2026-08-31
REO000526,O0031,I0160,4,13,42,High,Ordered,2026-08-31
REO000527,O0002,I0192,26,32,103,Medium,Pending,2026-08-31
REO000528,O0277,I0089,9,33,101,High,Pending,2026-08-31
REO000529,O0007,I0170,5,16,50,High,Received,2026-08-31
REO000530,O0295,I0095,30,33,52,Medium,Received,2026-08-31
REO000531,O0197,I0067,22,28,89,Medium,Pending,2026-08-31
REO000532,O0005,I0160,7,14,92,Medium,Approved,2026-08-31
REO000533,O0016,I0172,4,20,78,High,Approved,2026-08-31
REO000534,O0387,I0131,8,33,119,High,Ordered,2026-08-31
REO000535,O0397,I0134,11,38,113,High,Pending,2026-08-31
REO000536,O0249,I0083,12,16,85,Medium,Approved,2026-08-31
REO000537,O0438,I0056,1,28,82,High,Received,2026-08-31
REO000538,O0188,I0277,25,34,56,Medium,Received,2026-08-31
REO000539,O0193,I0268,21,22,41,Medium,Approved,2026-08-31
REO000540,O0105,I0038,20,30,45,Medium,Ordered,2026-08-31
REO000541,O0210,I0076,10,16,50,Medium,Ordered,2026-08-31
REO000542,O0301,I0098,9,16,54,Medium,Received,2026-08-31
REO000543,O0158,I0058,2,26,91,High,Ordered,2026-08-31
REO000544,O0127,I0050,20,39,48,Medium,Pending,2026-08-31
REO000545,O0255,I0089,3,13,68,High,Approved,2026-08-31
REO000546,O0415,I0024,20,21,56,Medium,Approved,2026-08-31
REO000547,O0228,I0080,16,28,90,Medium,Received,2026-08-31
REO000548,O0165,I0062,5,19,79,High,Ordered,2026-08-31
REO000549,O0058,I0024,1,20,51,High,Approved,2026-08-31
REO000550,O0205,I0073,26,27,29,Medium,Pending,2026-08-31
REO000551,O0040,I0190,8,22,41,High,Ordered,2026-08-31
REO000552,O0030,I0013,7,12,40,Medium,Approved,2026-08-31
REO000553,O0111,I0046,17,23,85,Medium,Approved,2026-08-31
REO000554,O0490,I0025,25,29,65,Medium,Pending,2026-08-31
REO000555,O0317,I0108,9,20,108,High,Received,2026-08-31
REO000556,O0231,I0080,1,26,48,High,Pending,2026-08-31
REO000557,O0044,I0022,12,21,42,Medium,Ordered,2026-08-31
REO000558,O0493,I0139,1,24,102,High,Pending,2026-08-31
REO000559,O0282,I0094,6,15,80,High,Ordered,2026-08-31
REO000560,O0379,I0128,8,34,57,High,Pending,2026-08-31
REO000561,O0303,I0096,11,33,112,High,Ordered,2026-08-31
REO000562,O0440,I0054,4,20,90,High,Ordered,2026-08-31
REO000563,O0127,I0050,20,39,48,Medium,Pending,2026-08-31
REO000564,O0463,I0024,7,31,77,High,Approved,2026-08-31
REO000565,O0490,I0021,16,31,75,Medium,Approved,2026-08-31
REO000566,O0059,I0023,20,35,78,Medium,Pending,2026-08-31
REO000567,O0181,I0069,14,24,46,Medium,Approved,2026-08-31
REO000568,O0158,I0064,19,24,39,Medium,Approved,2026-08-31
REO000569,O0326,I0112,29,33,23,Medium,Approved,2026-08-31
REO000570,O0416,I0018,6,23,68,High,Approved,2026-08-31
REO000571,O0008,I0168,17,17,58,Medium,Received,2026-08-31
REO000572,O0228,I0081,0,31,124,Critical,Received,2026-08-31
REO000573,O0210,I0072,0,29,60,Critical,Approved,2026-08-31
REO000574,O0483,I0021,5,35,115,High,Pending,2026-08-31
REO000575,O0491,I0138,2,37,54,High,Approved,2026-08-31
REO000576,O0007,I0004,20,36,39,Medium,Approved,2026-08-31
REO000577,O0211,I0073,24,33,57,Medium,Pending,2026-08-31
REO000578,O0263,I0091,4,12,99,High,Ordered,2026-08-31
REO000579,O0499,I0139,6,18,78,High,Approved,2026-08-31
REO000580,O0173,I0064,0,10,57,Critical,Pending,2026-08-31
REO000581,O0162,I0059,15,30,85,Medium,Ordered,2026-08-31
REO000582,O0006,I0162,3,22,40,High,Ordered,2026-08-31
REO000583,O0097,I0020,8,19,39,High,Pending,2026-08-31
REO000584,O0018,I0197,8,23,37,High,Ordered,2026-08-31
REO000585,O0404,I0138,1,20,54,High,Ordered,2026-08-31
REO000586,O0016,I0191,1,25,51,High,Approved,2026-08-31
REO000587,O0270,I0091,14,34,86,High,Pending,2026-08-31
REO000588,O0270,I0091,14,34,86,High,Approved,2026-08-31
REO000589,O0187,I0069,20,23,75,Medium,Approved,2026-08-31
REO000590,O0198,I0275,20,37,99,Medium,Pending,2026-08-31
REO000591,O0401,I0142,15,17,38,Medium,Ordered,2026-08-31
REO000592,O0184,I0263,10,17,86,Medium,Pending,2026-08-31
REO000593,O0037,I0006,16,22,54,Medium,Approved,2026-08-31
REO000594,O0104,I0042,2,27,62,High,Ordered,2026-08-31
REO000595,O0409,I0138,17,27,99,Medium,Ordered,2026-08-31
REO000596,O0039,I0004,7,27,39,High,Ordered,2026-08-31
REO000597,O0325,I0109,0,21,92,Critical,Pending,2026-08-31
REO000598,O0499,I0139,6,18,78,High,Pending,2026-08-31
REO000599,O0300,I0099,18,24,44,Medium,Pending,2026-08-31
REO000600,O0388,I0130,27,29,59,Medium,Ordered,2026-08-31
REO000601,O0355,I0120,18,33,70,Medium,Received,2026-08-31
REO000602,O0418,I0020,13,28,72,High,Pending,2026-08-31
REO000603,O0059,I0023,20,35,78,Medium,Approved,2026-08-31
REO000604,O0145,I0058,28,31,73,Medium,Ordered,2026-08-31
REO000605,O0026,I0016,2,23,91,High,Ordered,2026-08-31
REO000606,O0031,I0162,23,25,90,Medium,Pending,2026-08-31
REO000607,O0169,I0061,22,27,92,Medium,Approved,2026-08-31
REO000608,O0169,I0061,22,27,92,Medium,Received,2026-08-31
REO000609,O0153,I0065,6,25,85,High,Approved,2026-08-31
REO000610,O0080,I0012,4,31,101,High,Approved,2026-08-31
REO000611,O0017,I0009,5,28,42,High,Pending,2026-08-31
REO000612,O0048,I0025,6,28,76,High,Received,2026-08-31
REO000613,O0429,I0036,12,29,61,High,Ordered,2026-08-31
REO000614,O0223,I0078,4,34,104,High,Ordered,2026-08-31
REO000615,O0477,I0101,18,31,75,Medium,Ordered,2026-08-31
REO000616,O0327,I0109,23,30,54,Medium,Pending,2026-08-31
REO000617,O0171,I0064,6,29,105,High,Ordered,2026-08-31
REO000618,O0196,I0263,18,26,69,Medium,Approved,2026-08-31
REO000619,O0094,I0019,26,26,39,Medium,Approved,2026-08-31
REO000620,O0286,I0094,23,24,51,Medium,Ordered,2026-08-31
REO000621,O0084,I0032,3,28,90,High,Received,2026-08-31
REO000622,O0058,I0018,23,26,46,Medium,Received,2026-08-31
REO000623,O0065,I0030,6,16,41,High,Ordered,2026-08-31
REO000624,O0186,I0267,34,37,55,Medium,Ordered,2026-08-31
REO000625,O0455,I0052,18,21,81,Medium,Ordered,2026-08-31
REO000626,O0024,I0013,9,14,39,Medium,Ordered,2026-08-31
REO000627,O0109,I0042,5,15,99,High,Pending,2026-08-31
REO000628,O0095,I0018,3,31,98,High,Approved,2026-08-31
REO000629,O0048,I0018,24,24,91,Medium,Pending,2026-08-31
REO000630,O0028,I0015,2,27,50,High,Ordered,2026-08-31
REO000631,O0155,I0065,0,19,84,Critical,Received,2026-08-31
REO000632,O0342,I0117,19,28,60,Medium,Ordered,2026-08-31
REO000633,O0444,I0075,24,25,36,Medium,Approved,2026-08-31
REO000634,O0128,I0050,12,17,91,Medium,Received,2026-08-31
REO000635,O0440,I0054,4,20,90,High,Ordered,2026-08-31
REO000636,O0324,I0110,5,23,49,High,Pending,2026-08-31
REO000637,O0153,I0065,6,25,85,High,Pending,2026-08-31
REO000638,O0278,I0090,16,26,80,Medium,Ordered,2026-08-31
REO000639,O0434,I0057,13,16,44,Medium,Pending,2026-08-31
REO000640,O0500,I0140,6,12,66,Medium,Pending,2026-08-31
REO000641,O0307,I0094,13,20,81,Medium,Ordered,2026-08-31
REO000642,O0321,I0112,25,29,35,Medium,Approved,2026-08-31
REO000643,O0145,I0058,28,31,73,Medium,Pending,2026-08-31
REO000644,O0040,I0158,19,29,59,Medium,Approved,2026-08-31
REO000645,O0028,I0015,2,27,50,High,Ordered,2026-08-31
REO000646,O0230,I0078,18,29,65,Medium,Ordered,2026-08-31
REO000647,O0162,I0061,4,31,107,High,Received,2026-08-31
REO000648,O0330,I0111,12,29,100,High,Ordered,2026-08-31
REO000649,O0061,I0027,8,22,52,High,Received,2026-08-31
REO000650,O0488,I0024,13,35,55,High,Approved,2026-08-31
REO000651,O0265,I0087,2,31,50,High,Approved,2026-08-31
REO000652,O0410,I0138,10,21,80,High,Approved,2026-08-31
REO000653,O0199,I0277,17,21,30,Medium,Ordered,2026-08-31
REO000654,O0199,I0271,15,18,56,Medium,Received,2026-08-31
REO000655,O0188,I0272,23,24,90,Medium,Ordered,2026-08-31
REO000656,O0053,I0020,13,28,46,High,Ordered,2026-08-31
REO000657,O0072,I0011,30,31,37,Medium,Ordered,2026-08-31
REO000658,O0424,I0035,22,30,81,Medium,Ordered,2026-08-31
REO000659,O0124,I0050,14,25,71,Medium,Ordered,2026-08-31
REO000660,O0384,I0130,21,31,51,Medium,Ordered,2026-08-31
REO000661,O0302,I0095,10,39,104,High,Approved,2026-08-31
REO000662,O0221,I0081,7,13,75,Medium,Approved,2026-08-31
REO000663,O0195,I0273,31,36,49,Medium,Ordered,2026-08-31
REO000664,O0174,I0063,7,31,66,High,Pending,2026-08-31
REO000665,O0197,I0270,14,16,31,Medium,Ordered,2026-08-31
REO000666,O0302,I0096,17,19,70,Medium,Ordered,2026-08-31
REO000667,O0001,I0193,1,9,100,High,Pending,2026-08-31
REO000668,O0301,I0094,20,20,53,Medium,Ordered,2026-08-31
REO000669,O0483,I0021,5,35,115,High,Approved,2026-08-31
REO000670,O0109,I0041,9,23,72,High,Approved,2026-08-31
REO000671,O0453,I0050,32,33,22,Medium,Pending,2026-08-31
REO000672,O0185,I0068,10,32,55,High,Pending,2026-08-31
REO000673,O0034,I0003,12,15,70,Medium,Approved,2026-08-31
REO000674,O0120,I0047,17,29,42,Medium,Approved,2026-08-31
REO000675,O0040,I0172,33,33,51,Medium,Ordered,2026-08-31
REO000676,O0244,I0082,2,36,82,High,Received,2026-08-31
REO000677,O0066,I0028,17,28,56,Medium,Ordered,2026-08-31
REO000678,O0358,I0121,7,20,43,High,Ordered,2026-08-31
REO000679,O0003,I0193,4,16,71,High,Approved,2026-08-31
REO000680,O0091,I0021,13,19,51,Medium,Approved,2026-08-31
REO000681,O0422,I0037,1,24,107,High,Ordered,2026-08-31
REO000682,O0071,I0017,9,34,84,High,Ordered,2026-08-31
REO000683,O0190,I0269,1,28,100,High,Received,2026-08-31
REO000684,O0039,I0191,10,37,46,High,Ordered,2026-08-31
REO000685,O0236,I0081,0,27,111,Critical,Ordered,2026-08-31
REO000686,O0185,I0068,10,32,55,High,Received,2026-08-31
REO000687,O0338,I0109,5,21,87,High,Pending,2026-08-31
REO000688,O0155,I0065,0,19,84,Critical,Approved,2026-08-31
REO000689,O0060,I0023,6,14,89,High,Ordered,2026-08-31
REO000690,O0376,I0127,20,24,48,Medium,Approved,2026-08-31
REO000691,O0200,I0268,16,25,34,Medium,Pending,2026-08-31
REO000692,O0208,I0072,20,28,53,Medium,Received,2026-08-31
REO000693,O0007,I0004,20,36,39,Medium,Approved,2026-08-31
REO000694,O0066,I0028,17,28,56,Medium,Pending,2026-08-31
REO000695,O0003,I0007,4,16,36,High,Pending,2026-08-31
REO000696,O0196,I0273,12,31,105,High,Approved,2026-08-31
REO000697,O0380,I0128,1,13,61,High,Ordered,2026-08-31
REO000698,O0348,I0116,10,24,104,High,Received,2026-08-31
REO000699,O0162,I0059,15,30,85,Medium,Ordered,2026-08-31
REO000700,O0079,I0013,14,15,47,Medium,Ordered,2026-08-31
REO000701,O0186,I0068,9,17,63,Medium,Received,2026-08-31
REO000702,O0028,I0015,2,27,50,High,Received,2026-08-31
REO000703,O0346,I0114,16,26,42,Medium,Ordered,2026-08-31
REO000704,O0055,I0019,17,25,45,Medium,Ordered,2026-08-31
REO000705,O0036,I0194,30,34,28,Medium,Ordered,2026-08-31
REO000706,O0278,I0090,16,26,80,Medium,Pending,2026-08-31
REO000707,O0035,I0006,21,21,41,Medium,Approved,2026-08-31
REO000708,O0223,I0078,4,34,104,High,Ordered,2026-08-31
REO000709,O0282,I0094,6,15,80,High,Pending,2026-08-31
REO000710,O0472,I0102,26,27,51,Medium,Approved,2026-08-31
REO000711,O0246,I0083,5,12,90,High,Ordered,2026-08-31
REO000712,O0270,I0088,11,22,35,Medium,Pending,2026-08-31
REO000713,O0453,I0050,32,33,22,Medium,Approved,2026-08-31
REO000714,O0094,I0023,4,32,94,High,Ordered,2026-08-31
REO000715,O0092,I0024,4,15,99,High,Pending,2026-08-31
REO000716,O0058,I0018,23,26,46,Medium,Ordered,2026-08-31
REO000717,O0050,I0025,30,30,36,Medium,Approved,2026-08-31
REO000718,O0349,I0116,17,30,56,Medium,Pending,2026-08-31
REO000719,O0146,I0063,14,19,34,Medium,Ordered,2026-08-31
REO000720,O0006,I0168,14,24,40,Medium,Pending,2026-08-31
REO000721,O0284,I0093,3,19,59,High,Ordered,2026-08-31
REO000722,O0498,I0142,18,21,80,Medium,Ordered,2026-08-31
REO000723,O0409,I0138,17,27,99,Medium,Approved,2026-08-31
REO000724,O0019,I0167,13,31,74,High,Pending,2026-08-31
REO000725,O0127,I0050,20,39,48,Medium,Pending,2026-08-31
REO000726,O0199,I0277,17,21,30,Medium,Ordered,2026-08-31
REO000727,O0260,I0089,29,30,76,Medium,Received,2026-08-31
REO000728,O0404,I0138,1,20,54,High,Approved,2026-08-31
REO000729,O0058,I0025,0,10,90,Critical,Ordered,2026-08-31
REO000730,O0003,I0008,8,24,82,High,Approved,2026-08-31
REO000731,O0498,I0142,18,21,80,Medium,Pending,2026-08-31
REO000732,O0143,I0061,12,16,31,Medium,Pending,2026-08-31
REO000733,O0296,I0099,7,29,60,High,Received,2026-08-31
REO000734,O0204,I0076,14,30,56,High,Ordered,2026-08-31
REO000735,O0091,I0021,13,19,51,Medium,Approved,2026-08-31
REO000736,O0244,I0083,0,20,61,Critical,Approved,2026-08-31
REO000737,O0228,I0080,16,28,90,Medium,Ordered,2026-08-31
REO000738,O0221,I0081,7,13,75,Medium,Ordered,2026-08-31
REO000739,O0254,I0092,4,20,103,High,Ordered,2026-08-31
REO000740,O0257,I0092,10,32,48,High,Pending,2026-08-31
REO000741,O0131,I0053,8,17,66,High,Pending,2026-08-31
REO000742,O0158,I0058,2,26,91,High,Ordered,2026-08-31
REO000743,O0035,I0006,21,21,41,Medium,Ordered,2026-08-31
REO000744,O0418,I0022,35,36,86,Medium,Received,2026-08-31
REO000745,O0199,I0068,17,26,87,Medium,Pending,2026-08-31
REO000746,O0255,I0089,3,13,68,High,Ordered,2026-08-31
REO000747,O0472,I0102,26,27,51,Medium,Ordered,2026-08-31
REO000748,O0272,I0092,9,12,75,Medium,Ordered,2026-08-31
REO000749,O0021,I0017,27,36,46,Medium,Pending,2026-08-31
REO000750,O0181,I0275,6,24,94,High,Ordered,2026-08-31
REO000751,O0058,I0019,17,25,97,Medium,Ordered,2026-08-31
REO000752,O0301,I0096,5,19,48,High,Pending,2026-08-31
REO000753,O0034,I0006,19,26,74,Medium,Ordered,2026-08-31
REO000754,O0158,I0064,19,24,39,Medium,Approved,2026-08-31
REO000755,O0395,I0137,24,32,68,Medium,Received,2026-08-31
REO000756,O0162,I0059,15,30,85,Medium,Received,2026-08-31
REO000757,O0122,I0049,25,28,24,Medium,Pending,2026-08-31
REO000758,O0442,I0072,17,32,90,Medium,Ordered,2026-08-31
REO000759,O0017,I0003,23,27,28,Medium,Pending,2026-08-31
REO000760,O0074,I0017,9,29,67,High,Ordered,2026-08-31
REO000761,O0002,I0167,5,26,84,High,Pending,2026-08-31
REO000762,O0451,I0049,4,21,64,High,Ordered,2026-08-31
REO000763,O0086,I0034,12,31,68,High,Received,2026-08-31
REO000764,O0407,I0142,3,31,73,High,Received,2026-08-31
REO000765,O0120,I0045,7,19,95,High,Pending,2026-08-31
REO000766,O0431,I0057,18,31,73,Medium,Pending,2026-08-31
REO000767,O0185,I0068,10,32,55,High,Ordered,2026-08-31
REO000768,O0002,I0167,5,26,84,High,Approved,2026-08-31
REO000769,O0050,I0025,30,30,36,Medium,Received,2026-08-31
REO000770,O0043,I0024,23,30,98,Medium,Pending,2026-08-31
REO000771,O0038,I0193,2,32,90,High,Approved,2026-08-31
REO000772,O0162,I0059,15,30,85,Medium,Received,2026-08-31
REO000773,O0271,I0086,1,27,66,High,Pending,2026-08-31
REO000774,O0111,I0046,17,23,85,Medium,Ordered,2026-08-31
REO000775,O0187,I0069,20,23,75,Medium,Ordered,2026-08-31
REO000776,O0244,I0084,14,16,59,Medium,Received,2026-08-31
REO000777,O0498,I0138,5,22,109,High,Ordered,2026-08-31
REO000778,O0500,I0140,6,12,66,Medium,Pending,2026-08-31
REO000779,O0155,I0058,13,25,92,Medium,Ordered,2026-08-31
REO000780,O0143,I0063,18,18,88,Medium,Ordered,2026-08-31
REO000781,O0199,I0269,13,28,81,High,Received,2026-08-31
REO000782,O0291,I0094,1,14,99,High,Approved,2026-08-31
REO000783,O0291,I0094,1,14,99,High,Approved,2026-08-31
REO000784,O0017,I0164,8,22,43,High,Pending,2026-08-31
REO000785,O0159,I0064,2,25,81,High,Received,2026-08-31
REO000786,O0037,I0169,29,32,44,Medium,Ordered,2026-08-31
REO000787,O0419,I0024,10,27,46,High,Ordered,2026-08-31
REO000788,O0078,I0016,29,33,69,Medium,Pending,2026-08-31
REO000789,O0080,I0012,4,31,101,High,Ordered,2026-08-31
REO000790,O0031,I0166,28,28,47,Medium,Pending,2026-08-31
REO000791,O0179,I0063,19,34,102,Medium,Ordered,2026-08-31
REO000792,O0066,I0027,13,22,59,Medium,Pending,2026-08-31
REO000793,O0384,I0130,21,31,51,Medium,Pending,2026-08-31
REO000794,O0289,I0098,12,34,105,High,Received,2026-08-31
REO000795,O0169,I0061,22,27,92,Medium,Approved,2026-08-31
REO000796,O0409,I0139,32,32,55,Medium,Pending,2026-08-31
REO000797,O0001,I0193,1,9,100,High,Approved,2026-08-31
REO000798,O0037,I0198,1,17,77,High,Ordered,2026-08-31
REO000799,O0493,I0139,1,24,102,High,Ordered,2026-08-31
