outlet_id,item_id,inventory_id,minimum_stock,maximum_stock,current_stock,reorder_level,stock_status,last_updated
O0028,I0015,INV000422,23,52,2,27,Critical,2026-08-31
O0028,I0012,INV000423,27,113,111,29,Healthy,2026-08-31
O0028,I0013,INV000424,22,80,112,22,Healthy,2026-08-31
O0029,I0014,INV000425,21,62,25,28,Low Stock,2026-08-31
O0029,I0013,INV000426,13,104,82,16,Healthy,2026-08-31
O0029,I0012,INV000427,20,54,77,26,Healthy,2026-08-31
O0029,I0017,INV000428,25,62,31,25,Healthy,2026-08-31
O0029,I0011,INV000429,25,88,94,28,Healthy,2026-08-31
O0029,I0016,INV000430,23,75,62,29,Healthy,2026-08-31
O0029,I0010,INV000431,21,87,15,21,Low Stock,2026-08-31
O0029,I0015,INV000432,9,57,31,11,Healthy,2026-08-31
O0030,I0016,INV000433,22,82,115,31,Healthy,2026-08-31
O0030,I0015,INV000434,10,72,97,10,Healthy,2026-08-31
O0030,I0017,INV000435,10,70,33,15,Healthy,2026-08-31
O0030,I0011,INV000436,12,94,71,13,Healthy,2026-08-31
O0030,I0013,INV000437,11,47,7,12,Low Stock,2026-08-31
O0030,I0010,INV000438,11,36,46,16,Healthy,2026-08-31
O0030,I0014,INV000439,24,65,116,30,Healthy,2026-08-31
O0030,I0012,INV000440,18,112,95,19,Healthy,2026-08-31
O0031,I0202,INV000441,17,85,80,17,Healthy,2026-08-31
O0031,I0200,INV000442,15,92,12,16,Low Stock,2026-08-31
O0031,I0166,INV000443,20,75,28,28,Low Stock,2026-08-31
O0031,I0194,INV000444,30,97,64,35,Healthy,2026-08-31
O0031,I0188,INV000445,18,114,54,21,Healthy,2026-08-31
O0031,I0007,INV000446,27,111,40,27,Healthy,2026-08-31
O0031,I0162,INV000447,20,113,23,25,Low Stock,2026-08-31
O0031,I0168,INV000448,14,77,57,14,Healthy,2026-08-31
O0031,I0193,INV000449,11,60,74,13,Healthy,2026-08-31
O0031,I0004,INV000450,11,37,18,14,Healthy,2026-08-31
O0031,I0006,INV000451,17,111,6,25,Critical,2026-08-31
O0031,I0201,INV000452,28,96,37,29,Healthy,2026-08-31
O0031,I0195,INV000453,10,35,12,10,Healthy,2026-08-31
O0031,I0197,INV000454,19,106,32,20,Healthy,2026-08-31
O0031,I0160,INV000455,8,46,4,13,Critical,2026-08-31
O0031,I0167,INV000456,24,91,64,28,Healthy,2026-08-31
O0031,I0198,INV000457,18,82,23,18,Healthy,2026-08-31
O0031,I0158,INV000458,19,56,24,25,Low Stock,2026-08-31
O0032,I0004,INV000459,16,70,65,18,Healthy,2026-08-31
O0032,I0190,INV000460,10,102,74,11,Healthy,2026-08-31
O0032,I0003,INV000461,19,52,116,26,Healthy,2026-08-31
O0032,I0194,INV000462,30,89,107,38,Healthy,2026-08-31
O0032,I0199,INV000463,18,57,66,22,Healthy,2026-08-31
O0032,I0005,INV000464,8,35,117,8,Healthy,2026-08-31
O0032,I0002,INV000465,22,101,91,23,Healthy,2026-08-31
O0032,I0195,INV000466,12,82,117,16,Healthy,2026-08-31
O0032,I0198,INV000467,8,107,51,15,Healthy,2026-08-31
O0032,I0006,INV000468,30,125,71,30,Healthy,2026-08-31
O0032,I0007,INV000469,15,102,77,16,Healthy,2026-08-31
O0032,I0168,INV000470,11,86,107,11,Healthy,2026-08-31
O0032,I0201,INV000471,11,83,113,12,Healthy,2026-08-31
O0032,I0171,INV000472,22,68,111,23,Healthy,2026-08-31
O0032,I0162,INV000473,17,94,37,21,Healthy,2026-08-31
O0032,I0001,INV000474,24,105,110,26,Healthy,2026-08-31
O0032,I0200,INV000475,16,65,72,24,Healthy,2026-08-31
O0032,I0161,INV000476,8,70,16,8,Healthy,2026-08-31
O0033,I0158,INV000477,13,66,84,19,Healthy,2026-08-31
O0033,I0164,INV000478,24,76,10,26,Critical,2026-08-31
O0033,I0167,INV000479,23,90,54,30,Healthy,2026-08-31
O0033,I0170,INV000480,10,109,71,10,Healthy,2026-08-31
O0033,I0193,INV000481,14,87,10,18,Low Stock,2026-08-31
O0033,I0002,INV000482,28,77,69,35,Healthy,2026-08-31
O0033,I0197,INV000483,28,118,48,37,Healthy,2026-08-31
O0033,I0001,INV000484,13,63,59,15,Healthy,2026-08-31
O0033,I0159,INV000485,13,47,114,20,Healthy,2026-08-31
O0033,I0160,INV000486,24,96,43,27,Healthy,2026-08-31
O0033,I0168,INV000487,15,114,53,17,Healthy,2026-08-31
O0033,I0189,INV000488,12,74,31,17,Healthy,2026-08-31
O0033,I0007,INV000489,30,82,19,32,Low Stock,2026-08-31
O0033,I0200,INV000490,21,115,44,26,Healthy,2026-08-31
O0033,I0169,INV000491,30,64,33,30,Healthy,2026-08-31
O0033,I0201,INV000492,21,65,83,27,Healthy,2026-08-31
O0033,I0192,INV000493,25,88,116,33,Healthy,2026-08-31
O0033,I0163,INV000494,19,72,114,24,Healthy,2026-08-31
O0034,I0189,INV000495,11,91,60,18,Healthy,2026-08-31
O0034,I0003,INV000496,11,82,12,15,Low Stock,2026-08-31
O0034,I0188,INV000497,21,115,49,29,Healthy,2026-08-31
O0034,I0002,INV000498,26,118,91,32,Healthy,2026-08-31
O0034,I0009,INV000499,13,90,33,16,Healthy,2026-08-31
O0034,I0170,INV000500,16,45,59,24,Healthy,2026-08-31
O0034,I0161,INV000501,30,115,60,38,Healthy,2026-08-31
O0034,I0169,INV000502,27,58,119,32,Healthy,2026-08-31
O0034,I0162,INV000503,17,97,39,22,Healthy,2026-08-31
O0034,I0160,INV000504,22,55,57,24,Healthy,2026-08-31
O0034,I0167,INV000505,23,57,67,26,Healthy,2026-08-31
O0034,I0171,INV000506,13,94,114,19,Healthy,2026-08-31
O0034,I0201,INV000507,12,66,33,21,Healthy,2026-08-31
O0034,I0197,INV000508,26,87,33,31,Healthy,2026-08-31
O0034,I0006,INV000509,26,93,19,26,Low Stock,2026-08-31
O0034,I0001,INV000510,20,98,95,23,Healthy,2026-08-31
O0034,I0172,INV000511,23,89,101,24,Healthy,2026-08-31
O0034,I0191,INV000512,14,95,113,21,Healthy,2026-08-31
O0035,I0163,INV000513,12,64,90,18,Healthy,2026-08-31
O0035,I0168,INV000514,24,79,69,30,Healthy,2026-08-31
O0035,I0197,INV000515,29,94,10,35,Critical,2026-08-31
O0035,I0171,INV000516,16,67,27,20,Healthy,2026-08-31
O0035,I0199,INV000517,9,61,83,18,Healthy,2026-08-31
O0035,I0009,INV000518,14,41,116,20,Healthy,2026-08-31
O0035,I0170,INV000519,25,58,106,27,Healthy,2026-08-31
O0035,I0162,INV000520,25,91,34,28,Healthy,2026-08-31
O0035,I0196,INV000521,10,38,64,13,Healthy,2026-08-31
O0035,I0159,INV000522,16,66,102,25,Healthy,2026-08-31
O0035,I0169,INV000523,23,83,100,23,Healthy,2026-08-31
O0035,I0194,INV000524,23,60,43,25,Healthy,2026-08-31
O0035,I0172,INV000525,22,99,32,29,Healthy,2026-08-31
O0035,I0193,INV000526,28,125,27,34,Low Stock,2026-08-31
O0035,I0005,INV000527,16,81,32,18,Healthy,2026-08-31
O0035,I0003,INV000528,22,91,66,24,Healthy,2026-08-31
O0035,I0190,INV000529,11,103,75,17,Healthy,2026-08-31
O0035,I0006,INV000530,13,62,21,21,Low Stock,2026-08-31
O0036,I0188,INV000531,18,69,117,24,Healthy,2026-08-31
O0036,I0161,INV000532,10,65,87,17,Healthy,2026-08-31
O0036,I0190,INV000533,28,126,39,29,Healthy,2026-08-31
O0036,I0193,INV000534,10,109,23,17,Healthy,2026-08-31
O0036,I0194,INV000535,27,58,30,34,Low Stock,2026-08-31
O0036,I0192,INV000536,25,104,40,27,Healthy,2026-08-31
O0036,I0199,INV000537,21,70,62,29,Healthy,2026-08-31
O0036,I0171,INV000538,19,85,68,22,Healthy,2026-08-31
O0036,I0009,INV000539,14,97,89,19,Healthy,2026-08-31
O0036,I0162,INV000540,17,80,35,19,Healthy,2026-08-31
O0036,I0172,INV000541,8,52,60,14,Healthy,2026-08-31
O0036,I0164,INV000542,12,99,58,12,Healthy,2026-08-31
O0036,I0170,INV000543,17,90,15,21,Low Stock,2026-08-31
O0036,I0167,INV000544,21,73,39,29,Healthy,2026-08-31
O0036,I0201,INV000545,25,118,84,27,Healthy,2026-08-31
O0036,I0189,INV000546,17,45,68,17,Healthy,2026-08-31
O0036,I0007,INV000547,13,90,56,21,Healthy,2026-08-31
O0036,I0003,INV000548,29,126,58,38,Healthy,2026-08-31
O0037,I0193,INV000549,23,100,103,25,Healthy,2026-08-31
O0037,I0001,INV000550,12,92,64,19,Healthy,2026-08-31
O0037,I0168,INV000551,28,121,94,32,Healthy,2026-08-31
O0037,I0194,INV000552,19,97,68,20,Healthy,2026-08-31
O0037,I0199,INV000553,24,51,43,29,Healthy,2026-08-31
O0037,I0171,INV000554,29,115,43,29,Healthy,2026-08-31
O0037,I0192,INV000555,29,71,39,37,Healthy,2026-08-31
O0037,I0159,INV000556,13,45,1,20,Critical,2026-08-31
O0037,I0170,INV000557,12,53,103,19,Healthy,2026-08-31
O0037,I0197,INV000558,21,81,116,25,Healthy,2026-08-31
O0037,I0169,INV000559,23,73,29,32,Low Stock,2026-08-31
O0037,I0008,INV000560,15,50,118,19,Healthy,2026-08-31
O0037,I0164,INV000561,13,49,38,14,Healthy,2026-08-31
O0037,I0200,INV000562,30,104,115,33,Healthy,2026-08-31
O0037,I0191,INV000563,15,68,93,19,Healthy,2026-08-31
O0037,I0002,INV000564,13,48,34,13,Healthy,2026-08-31
O0037,I0198,INV000565,12,78,1,17,Critical,2026-08-31
O0037,I0006,INV000566,21,70,16,22,Low Stock,2026-08-31
O0038,I0168,INV000567,18,52,41,22,Healthy,2026-08-31
O0038,I0163,INV000568,13,94,27,14,Healthy,2026-08-31
O0038,I0193,INV000569,24,92,2,32,Critical,2026-08-31
O0038,I0194,INV000570,21,68,116,25,Healthy,2026-08-31
O0038,I0170,INV000571,12,78,53,21,Healthy,2026-08-31
O0038,I0159,INV000572,17,94,90,18,Healthy,2026-08-31
O0038,I0003,INV000573,20,93,32,25,Healthy,2026-08-31
O0038,I0004,INV000574,28,83,52,30,Healthy,2026-08-31
O0038,I0165,INV000575,9,82,37,9,Healthy,2026-08-31
O0038,I0001,INV000576,15,66,62,18,Healthy,2026-08-31
O0038,I0161,INV000577,30,92,3,30,Critical,2026-08-31
O0038,I0008,INV000578,29,97,57,36,Healthy,2026-08-31
O0038,I0171,INV000579,21,64,22,25,Low Stock,2026-08-31
O0038,I0199,INV000580,24,100,114,31,Healthy,2026-08-31
O0038,I0191,INV000581,17,94,56,22,Healthy,2026-08-31
O0038,I0002,INV000582,14,76,21,16,Healthy,2026-08-31
O0038,I0158,INV000583,17,47,27,20,Healthy,2026-08-31
O0038,I0167,INV000584,8,106,42,15,Healthy,2026-08-31
O0039,I0003,INV000585,19,47,102,28,Healthy,2026-08-31
O0039,I0169,INV000586,24,103,70,29,Healthy,2026-08-31
O0039,I0188,INV000587,26,99,102,34,Healthy,2026-08-31
O0039,I0166,INV000588,21,119,86,24,Healthy,2026-08-31
O0039,I0158,INV000589,8,36,92,13,Healthy,2026-08-31
O0039,I0172,INV000590,20,103,35,27,Healthy,2026-08-31
O0039,I0002,INV000591,13,74,30,16,Healthy,2026-08-31
O0039,I0164,INV000592,22,71,1,31,Critical,2026-08-31
O0039,I0006,INV000593,21,60,102,22,Healthy,2026-08-31
O0039,I0202,INV000594,11,82,105,20,Healthy,2026-08-31
O0039,I0008,INV000595,26,67,103,31,Healthy,2026-08-31
O0039,I0198,INV000596,9,97,118,15,Healthy,2026-08-31
O0039,I0168,INV000597,10,89,19,15,Healthy,2026-08-31
O0039,I0163,INV000598,12,111,0,16,Out of Stock,2026-08-31
O0039,I0192,INV000599,27,103,60,32,Healthy,2026-08-31
O0039,I0191,INV000600,30,56,10,37,Critical,2026-08-31
O0039,I0197,INV000601,29,102,53,37,Healthy,2026-08-31
O0039,I0004,INV000602,21,46,7,27,Critical,2026-08-31
O0040,I0198,INV000603,17,48,20,21,Low Stock,2026-08-31
O0040,I0161,INV000604,8,98,50,8,Healthy,2026-08-31
O0040,I0202,INV000605,11,53,96,12,Healthy,2026-08-31
O0040,I0160,INV000606,17,80,98,25,Healthy,2026-08-31
O0040,I0158,INV000607,24,78,19,29,Low Stock,2026-08-31
O0040,I0005,INV000608,8,76,79,11,Healthy,2026-08-31
O0040,I0162,INV000609,19,101,62,25,Healthy,2026-08-31
O0040,I0002,INV000610,28,78,4,37,Critical,2026-08-31
O0040,I0167,INV000611,29,68,52,38,Healthy,2026-08-31
O0040,I0004,INV000612,9,59,119,15,Healthy,2026-08-31
O0040,I0201,INV000613,30,126,69,36,Healthy,2026-08-31
O0040,I0168,INV000614,13,98,74,20,Healthy,2026-08-31
O0040,I0190,INV000615,16,49,8,22,Critical,2026-08-31
O0040,I0164,INV000616,28,55,53,34,Healthy,2026-08-31
O0040,I0195,INV000617,23,105,42,30,Healthy,2026-08-31
O0040,I0171,INV000618,13,66,21,16,Healthy,2026-08-31
O0040,I0188,INV000619,18,109,73,19,Healthy,2026-08-31
O0040,I0172,INV000620,28,84,33,33,Low Stock,2026-08-31
O0041,I0020,INV000621,18,79,96,27,Healthy,2026-08-31
O0041,I0023,INV000622,14,78,23,21,Healthy,2026-08-31
O0041,I0025,INV000623,11,63,41,19,Healthy,2026-08-31
O0041,I0021,INV000624,13,52,105,19,Healthy,2026-08-31
O0041,I0022,INV000625,9,80,65,10,Healthy,2026-08-31
O0041,I0024,INV000626,23,93,16,31,Low Stock,2026-08-31
O0041,I0019,INV000627,28,68,41,33,Healthy,2026-08-31
O0041,I0018,INV000628,27,78,106,29,Healthy,2026-08-31
O0042,I0024,INV000629,14,49,23,21,Healthy,2026-08-31
O0042,I0025,INV000630,26,85,85,35,Healthy,2026-08-31
O0042,I0021,INV000631,20,46,32,26,Healthy,2026-08-31
O0042,I0019,INV000632,19,62,49,26,Healthy,2026-08-31
O0042,I0023,INV000633,10,106,43,16,Healthy,2026-08-31
O0042,I0022,INV000634,28,110,90,34,Healthy,2026-08-31
O0042,I0018,INV000635,13,91,34,18,Healthy,2026-08-31
O0042,I0020,INV000636,30,59,65,30,Healthy,2026-08-31
O0043,I0018,INV000637,8,68,27,15,Healthy,2026-08-31
O0043,I0024,INV000638,28,121,23,30,Low Stock,2026-08-31
O0043,I0025,INV000639,15,107,105,24,Healthy,2026-08-31
O0043,I0022,INV000640,9,72,72,18,Healthy,2026-08-31
O0043,I0023,INV000641,17,66,56,18,Healthy,2026-08-31
O0043,I0019,INV000642,21,98,28,23,Healthy,2026-08-31
O0043,I0021,INV000643,28,110,72,36,Healthy,2026-08-31
O0043,I0020,INV000644,12,107,39,16,Healthy,2026-08-31
O0044,I0021,INV000645,25,86,25,28,Low Stock,2026-08-31
O0044,I0023,INV000646,13,73,32,22,Healthy,2026-08-31
O0044,I0020,INV000647,26,72,26,34,Low Stock,2026-08-31
O0044,I0024,INV000648,19,93,37,19,Healthy,2026-08-31
O0044,I0025,INV000649,27,120,4,30,Critical,2026-08-31
O0044,I0022,INV000650,12,54,12,21,Low Stock,2026-08-31
O0044,I0019,INV000651,27,58,6,29,Critical,2026-08-31
O0044,I0018,INV000652,27,52,4,28,Critical,2026-08-31
O0045,I0020,INV000653,27,125,55,28,Healthy,2026-08-31
O0045,I0024,INV000654,9,85,45,18,Healthy,2026-08-31
O0045,I0018,INV000655,16,43,38,23,Healthy,2026-08-31
O0045,I0025,INV000656,12,87,117,19,Healthy,2026-08-31
O0045,I0023,INV000657,22,89,0,29,Out of Stock,2026-08-31
O0045,I0021,INV000658,25,57,112,31,Healthy,2026-08-31
O0045,I0022,INV000659,25,51,38,28,Healthy,2026-08-31
O0045,I0019,INV000660,29,78,14,29,Critical,2026-08-31
O0046,I0021,INV000661,15,57,64,20,Healthy,2026-08-31
O0046,I0022,INV000662,20,65,7,24,Critical,2026-08-31
O0046,I0025,INV000663,20,52,63,21,Healthy,2026-08-31
O0046,I0018,INV000664,9,42,109,18,Healthy,2026-08-31
O0046,I0023,INV000665,10,70,28,11,Healthy,2026-08-31
O0046,I0019,INV000666,9,97,51,17,Healthy,2026-08-31
O0046,I0020,INV000667,9,34,111,14,Healthy,2026-08-31
O0046,I0024,INV000668,30,103,104,35,Healthy,2026-08-31
O0047,I0024,INV000669,10,51,49,14,Healthy,2026-08-31
O0047,I0021,INV000670,19,95,91,20,Healthy,2026-08-31
O0047,I0020,INV000671,13,106,57,13,Healthy,2026-08-31
O0047,I0022,INV000672,30,107,13,37,Critical,2026-08-31
O0047,I0018,INV000673,21,59,67,22,Healthy,2026-08-31
O0047,I0019,INV000674,15,56,63,18,Healthy,2026-08-31
O0047,I0025,INV000675,8,86,68,13,Healthy,2026-08-31
O0047,I0023,INV000676,27,111,46,34,Healthy,2026-08-31
O0048,I0020,INV000677,27,112,111,30,Healthy,2026-08-31
O0048,I0024,INV000678,26,109,2,29,Critical,2026-08-31
O0048,I0018,INV000679,16,115,24,24,Low Stock,2026-08-31
O0048,I0021,INV000680,12,48,99,12,Healthy,2026-08-31
O0048,I0025,INV000681,26,82,6,28,Critical,2026-08-31
O0048,I0023,INV000682,25,111,97,32,Healthy,2026-08-31
O0048,I0019,INV000683,17,54,71,18,Healthy,2026-08-31
O0048,I0022,INV000684,12,110,69,19,Healthy,2026-08-31
O0049,I0024,INV000685,18,90,58,27,Healthy,2026-08-31
O0049,I0019,INV000686,14,51,18,21,Low Stock,2026-08-31
O0049,I0018,INV000687,9,108,69,17,Healthy,2026-08-31
O0049,I0023,INV000688,16,48,14,19,Low Stock,2026-08-31
O0049,I0020,INV000689,26,94,2,32,Critical,2026-08-31
O0049,I0025,INV000690,15,53,11,21,Low Stock,2026-08-31
O0049,I0021,INV000691,12,78,20,12,Healthy,2026-08-31
O0049,I0022,INV000692,8,69,32,13,Healthy,2026-08-31
O0050,I0020,INV000693,11,41,40,19,Healthy,2026-08-31
O0050,I0019,INV000694,19,118,46,24,Healthy,2026-08-31
O0050,I0025,INV000695,30,66,30,30,Low Stock,2026-08-31
O0050,I0023,INV000696,25,102,104,31,Healthy,2026-08-31
O0050,I0021,INV000697,18,77,40,27,Healthy,2026-08-31
O0050,I0022,INV000698,25,88,5,33,Critical,2026-08-31
O0050,I0018,INV000699,10,56,8,10,Low Stock,2026-08-31
O0050,I0024,INV000700,8,63,82,14,Healthy,2026-08-31
O0051,I0018,INV000701,14,62,115,21,Healthy,2026-08-31
O0051,I0025,INV000702,22,48,40,22,Healthy,2026-08-31
O0051,I0024,INV000703,12,86,32,14,Healthy,2026-08-31
O0051,I0019,INV000704,22,89,48,26,Healthy,2026-08-31
O0051,I0023,INV000705,16,112,53,22,Healthy,2026-08-31
O0051,I0021,INV000706,22,100,43,26,Healthy,2026-08-31
O0051,I0020,INV000707,10,77,31,18,Healthy,2026-08-31
O0051,I0022,INV000708,12,53,35,16,Healthy,2026-08-31
O0052,I0021,INV000709,17,93,59,23,Healthy,2026-08-31
O0052,I0024,INV000710,22,74,15,30,Critical,2026-08-31
O0052,I0019,INV000711,25,60,38,30,Healthy,2026-08-31
O0052,I0020,INV000712,27,121,66,35,Healthy,2026-08-31
O0052,I0023,INV000713,30,96,34,33,Healthy,2026-08-31
O0052,I0018,INV000714,30,72,11,30,Critical,2026-08-31
O0052,I0022,INV000715,18,84,113,19,Healthy,2026-08-31
O0052,I0025,INV000716,27,72,104,30,Healthy,2026-08-31
O0053,I0020,INV000717,22,59,13,28,Critical,2026-08-31
O0053,I0023,INV000718,14,48,63,21,Healthy,2026-08-31
O0053,I0019,INV000719,21,113,49,23,Healthy,2026-08-31
O0053,I0021,INV000720,15,70,118,21,Healthy,2026-08-31
O0053,I0018,INV000721,19,96,55,21,Healthy,2026-08-31
O0053,I0025,INV000722,20,57,25,29,Low Stock,2026-08-31
O0053,I0022,INV000723,8,70,36,14,Healthy,2026-08-31
O0053,I0024,INV000724,28,123,3,31,Critical,2026-08-31
O0054,I0020,INV000725,18,104,60,22,Healthy,2026-08-31
O0054,I0023,INV000726,26,121,81,34,Healthy,2026-08-31
O0054,I0022,INV000727,21,51,5,27,Critical,2026-08-31
O0054,I0025,INV000728,10,58,47,19,Healthy,2026-08-31
O0054,I0021,INV000729,22,93,31,31,Low Stock,2026-08-31
O0054,I0024,INV000730,8,96,55,11,Healthy,2026-08-31
O0054,I0019,INV000731,18,45,109,26,Healthy,2026-08-31
O0054,I0018,INV000732,30,63,26,33,Low Stock,2026-08-31
O0055,I0021,INV000733,29,69,83,33,Healthy,2026-08-31
O0055,I0018,INV000734,22,108,94,23,Healthy,2026-08-31
O0055,I0024,INV000735,30,88,29,30,Low Stock,2026-08-31
O0055,I0022,INV000736,21,114,52,27,Healthy,2026-08-31
O0055,I0025,INV000737,24,123,24,25,Low Stock,2026-08-31
O0055,I0019,INV000738,25,62,17,25,Low Stock,2026-08-31
O0055,I0020,INV000739,10,40,112,11,Healthy,2026-08-31
O0055,I0023,INV000740,14,87,56,21,Healthy,2026-08-31
O0056,I0019,INV000741,13,104,22,16,Healthy,2026-08-31
O0056,I0024,INV000742,13,101,52,14,Healthy,2026-08-31
O0056,I0025,INV000743,8,75,94,15,Healthy,2026-08-31
O0056,I0018,INV000744,30,110,95,30,Healthy,2026-08-31
O0056,I0021,INV000745,28,62,31,35,Low Stock,2026-08-31
O0056,I0020,INV000746,23,78,30,26,Healthy,2026-08-31
O0056,I0023,INV000747,23,66,118,23,Healthy,2026-08-31
O0056,I0022,INV000748,22,50,85,24,Healthy,2026-08-31
O0057,I0022,INV000749,8,83,26,8,Healthy,2026-08-31
O0057,I0021,INV000750,9,56,44,9,Healthy,2026-08-31
O0057,I0024,INV000751,15,66,10,20,Critical,2026-08-31
O0057,I0020,INV000752,25,116,98,29,Healthy,2026-08-31
O0057,I0023,INV000753,11,66,38,11,Healthy,2026-08-31
O0057,I0018,INV000754,25,83,30,26,Healthy,2026-08-31
O0057,I0019,INV000755,16,65,43,24,Healthy,2026-08-31
O0057,I0025,INV000756,20,88,31,27,Healthy,2026-08-31
O0058,I0018,INV000757,17,69,23,26,Low Stock,2026-08-31
O0058,I0021,INV000758,10,51,52,19,Healthy,2026-08-31
O0058,I0024,INV000759,16,52,1,20,Critical,2026-08-31
O0058,I0023,INV000760,27,53,103,28,Healthy,2026-08-31
O0058,I0020,INV000761,12,44,97,12,Healthy,2026-08-31
O0058,I0025,INV000762,8,90,0,10,Out of Stock,2026-08-31
O0058,I0022,INV000763,16,102,76,19,Healthy,2026-08-31
O0058,I0019,INV000764,22,114,17,25,Low Stock,2026-08-31
O0059,I0020,INV000765,10,72,56,10,Healthy,2026-08-31
O0059,I0018,INV000766,27,64,43,36,Healthy,2026-08-31
O0059,I0021,INV000767,21,73,28,21,Healthy,2026-08-31
O0059,I0024,INV000768,9,86,35,16,Healthy,2026-08-31
O0059,I0025,INV000769,20,111,50,24,Healthy,2026-08-31
O0059,I0022,INV000770,27,115,23,28,Low Stock,2026-08-31
O0059,I0019,INV000771,10,67,78,12,Healthy,2026-08-31
O0059,I0023,INV000772,30,98,20,35,Low Stock,2026-08-31
O0060,I0022,INV000773,19,105,70,20,Healthy,2026-08-31
O0060,I0023,INV000774,11,95,6,14,Critical,2026-08-31
O0060,I0021,INV000775,28,83,112,31,Healthy,2026-08-31
O0060,I0020,INV000776,21,94,73,29,Healthy,2026-08-31
O0060,I0024,INV000777,10,35,61,14,Healthy,2026-08-31
O0060,I0019,INV000778,18,104,38,26,Healthy,2026-08-31
O0060,I0025,INV000779,23,76,76,29,Healthy,2026-08-31
O0060,I0018,INV000780,19,100,113,26,Healthy,2026-08-31
O0061,I0030,INV000781,20,116,100,22,Healthy,2026-08-31
O0061,I0028,INV000782,21,63,70,28,Healthy,2026-08-31
O0061,I0031,INV000783,28,77,107,37,Healthy,2026-08-31
O0061,I0029,INV000784,29,63,32,38,Low Stock,2026-08-31
O0061,I0027,INV000785,20,60,8,22,Critical,2026-08-31
O0061,I0026,INV000786,17,81,11,25,Critical,2026-08-31
O0062,I0030,INV000787,12,80,5,17,Critical,2026-08-31
O0062,I0027,INV000788,17,109,97,22,Healthy,2026-08-31
O0062,I0026,INV000789,22,74,78,26,Healthy,2026-08-31
O0062,I0031,INV000790,10,99,101,11,Healthy,2026-08-31
O0062,I0029,INV000791,23,100,7,29,Critical,2026-08-31
O0062,I0028,INV000792,25,78,41,26,Healthy,2026-08-31
O0063,I0030,INV000793,11,70,111,19,Healthy,2026-08-31
O0063,I0029,INV000794,19,105,85,21,Healthy,2026-08-31
O0063,I0027,INV000795,11,100,5,20,Critical,2026-08-31
O0063,I0031,INV000796,12,58,91,16,Healthy,2026-08-31
O0063,I0028,INV000797,21,62,109,21,Healthy,2026-08-31
O0063,I0026,INV000798,28,125,67,37,Healthy,2026-08-31
O0064,I0030,INV000799,13,67,84,16,Healthy,2026-08-31
O0064,I0028,INV000800,15,55,95,18,Healthy,2026-08-31
O0064,I0027,INV000801,25,106,76,34,Healthy,2026-08-31
O0064,I0026,INV000802,18,82,77,24,Healthy,2026-08-31
O0064,I0031,INV000803,8,38,70,9,Healthy,2026-08-31
O0064,I0029,INV000804,27,117,58,28,Healthy,2026-08-31
O0065,I0031,INV000805,29,113,85,32,Healthy,2026-08-31
O0065,I0028,INV000806,22,83,6,29,Critical,2026-08-31
O0065,I0030,INV000807,12,47,6,16,Critical,2026-08-31
O0065,I0026,INV000808,23,86,27,25,Healthy,2026-08-31
O0065,I0029,INV000809,28,73,28,30,Low Stock,2026-08-31
O0065,I0027,INV000810,12,82,83,14,Healthy,2026-08-31
O0066,I0026,INV000811,8,80,95,11,Healthy,2026-08-31
O0066,I0028,INV000812,28,73,17,28,Low Stock,2026-08-31
O0066,I0029,INV000813,20,83,91,24,Healthy,2026-08-31
O0066,I0031,INV000814,21,86,115,30,Healthy,2026-08-31
O0066,I0027,INV000815,20,72,13,22,Low Stock,2026-08-31
O0066,I0030,INV000816,9,95,14,15,Low Stock,2026-08-31
O0067,I0031,INV000817,24,105,110,32,Healthy,2026-08-31
O0067,I0030,INV000818,18,81,82,22,Healthy,2026-08-31
O0067,I0027,INV000819,8,53,49,14,Healthy,2026-08-31
O0067,I0029,INV000820,16,66,69,23,Healthy,2026-08-31
O0067,I0026,INV000821,16,114,34,24,Healthy,2026-08-31
O0067,I0028,INV000822,29,62,73,35,Healthy,2026-08-31
O0068,I0031,INV000823,11,110,50,17,Healthy,2026-08-31
O0068,I0027,INV000824,9,73,78,11,Healthy,2026-08-31
O0068,I0028,INV000825,25,58,31,25,Healthy,2026-08-31
O0068,I0030,INV000826,13,81,73,14,Healthy,2026-08-31
O0068,I0029,INV000827,23,96,69,31,Healthy,2026-08-31
O0068,I0026,INV000828,22,80,87,27,Healthy,2026-08-31
O0069,I0028,INV000829,18,111,65,27,Healthy,2026-08-31
O0069,I0029,INV000830,14,108,66,14,Healthy,2026-08-31
O0069,I0027,INV000831,12,60,23,12,Healthy,2026-08-31
O0069,I0031,INV000832,27,77,62,28,Healthy,2026-08-31
O0069,I0030,INV000833,22,62,40,30,Healthy,2026-08-31
O0069,I0026,INV000834,26,61,112,34,Healthy,2026-08-31
O0070,I0031,INV000835,8,82,35,17,Healthy,2026-08-31
O0070,I0029,INV000836,15,61,67,19,Healthy,2026-08-31
O0070,I0028,INV000837,10,43,31,12,Healthy,2026-08-31
O0070,I0027,INV000838,25,110,70,25,Healthy,2026-08-31
O0070,I0030,INV000839,26,62,38,27,Healthy,2026-08-31
