sale_id,outlet_id,item_id,sale_date,quantity,unit_price,total_amount,payment_method,order_channel
SALE000350,O0288,I0097,2025-10-19,1,323.26,323.26,UPI,Online
SALE000351,O0467,I0023,2026-06-27,1,240.76,240.76,Wallet,Dine-in
SALE000352,O0110,I0039,2025-12-19,2,534.42,1068.84,UPI,Delivery
SALE000353,O0199,I0071,2026-07-13,1,317.53,317.53,UPI,Delivery
SALE000354,O0070,I0031,2025-11-02,2,326.03,652.06,Cash,Dine-in
SALE000355,O0014,I0161,2026-03-19,1,506.24,506.24,Wallet,Dine-in
SALE000356,O0191,I0268,2026-05-14,2,293.44,586.88,Card,Online
SALE000357,O0288,I0094,2026-01-27,1,265.98,265.98,UPI,Online
SALE000358,O0316,I0106,2025-10-12,1,306.75,306.75,Wallet,Dine-in
SALE000359,O0220,I0072,2025-09-25,1,127.48,127.48,UPI,Dine-in
SALE000360,O0015,I0195,2025-11-12,4,352.53,1410.12,UPI,Delivery
SALE000361,O0007,I0190,2025-09-12,1,322.98,322.98,UPI,Takeaway
SALE000362,O0093,I0023,2026-02-15,1,256.57,256.57,UPI,Online
SALE000363,O0199,I0270,2025-11-03,2,290.46,580.92,Card,Delivery
SALE000364,O0406,I0142,2026-06-25,1,205.69,205.69,Card,Takeaway
SALE000365,O0015,I0008,2026-01-28,1,377.8,377.8,UPI,Dine-in
SALE000366,O0024,I0011,2026-04-07,2,479.49,958.98,UPI,Online
SALE000367,O0040,I0195,2025-12-26,1,354.63,354.63,Cash,Dine-in
SALE000368,O0453,I0051,2026-01-28,1,343.03,343.03,UPI,Dine-in
SALE000369,O0014,I0167,2026-01-21,1,135.56,135.56,Card,Delivery
SALE000370,O0144,I0060,2026-07-28,2,449.73,899.46,Card,Online
SALE000371,O0005,I0198,2026-06-19,2,262.26,524.52,Cash,Dine-in
SALE000372,O0208,I0074,2026-05-27,2,184.62,369.24,UPI,Takeaway
SALE000373,O0385,I0130,2026-08-26,1,76.85,76.85,Card,Delivery
SALE000374,O0301,I0097,2026-01-08,1,300.96,300.96,Card,Dine-in
SALE000375,O0110,I0042,2025-11-22,4,456.54,1826.16,Card,Dine-in
SALE000376,O0269,I0089,2025-09-17,1,129.87,129.87,Card,Delivery
SALE000377,O0160,I0063,2026-04-24,2,333.46,666.92,Card,Dine-in
SALE000378,O0364,I0123,2026-01-22,1,395.59,395.59,Card,Takeaway
SALE000379,O0415,I0021,2026-05-24,1,307.34,307.34,UPI,Dine-in
SALE000380,O0040,I0162,2026-07-30,2,147.35,294.7,UPI,Dine-in
SALE000381,O0443,I0072,2026-07-13,1,134.13,134.13,Card,Online
SALE000382,O0180,I0065,2026-08-02,1,535.53,535.53,UPI,Dine-in
SALE000383,O0130,I0051,2026-02-25,1,332.4,332.4,UPI,Online
SALE000384,O0420,I0021,2026-02-25,1,314.58,314.58,UPI,Takeaway
SALE000385,O0184,I0265,2025-11-18,1,172.57,172.57,UPI,Online
SALE000386,O0443,I0076,2026-05-20,1,202.74,202.74,Cash,Delivery
SALE000387,O0328,I0109,2026-05-27,1,189.67,189.67,UPI,Delivery
SALE000388,O0490,I0024,2026-04-28,1,219.51,219.51,UPI,Dine-in
SALE000389,O0006,I0163,2026-07-20,1,129.42,129.42,Card,Dine-in
SALE000390,O0145,I0062,2025-10-06,1,573.77,573.77,Cash,Delivery
SALE000391,O0193,I0270,2025-09-19,1,278.68,278.68,Card,Online
SALE000392,O0212,I0074,2026-04-26,2,182.55,365.1,Cash,Online
SALE000393,O0115,I0044,2025-12-25,1,341.43,341.43,UPI,Dine-in
SALE000394,O0278,I0089,2026-08-07,2,130.31,260.62,UPI,Online
SALE000395,O0068,I0027,2025-12-06,2,196.71,393.42,UPI,Online
SALE000396,O0040,I0160,2026-02-11,1,129.02,129.02,Card,Online
SALE000397,O0271,I0091,2026-06-01,1,109.31,109.31,UPI,Online
SALE000398,O0294,I0097,2026-01-16,2,292.09,584.18,UPI,Dine-in
SALE000399,O0496,I0142,2025-09-15,2,204.24,408.48,Cash,Delivery
SALE000400,O0157,I0062,2026-04-09,1,558.4,558.4,UPI,Dine-in
SALE000401,O0037,I0159,2025-11-13,3,477.36,1432.08,UPI,Delivery
SALE000402,O0291,I0097,2025-09-27,1,286.21,286.21,UPI,Takeaway
SALE000403,O0011,I0159,2026-02-04,4,521.1,2084.4,UPI,Online
SALE000404,O0303,I0097,2026-02-28,1,298.55,298.55,UPI,Dine-in
SALE000405,O0375,I0127,2026-06-06,1,94.68,94.68,UPI,Dine-in
SALE000406,O0136,I0057,2026-01-20,2,596.84,1193.68,UPI,Dine-in
SALE000407,O0005,I0198,2026-05-27,1,262.26,262.26,UPI,Delivery
SALE000408,O0290,I0095,2026-05-06,1,260.32,260.32,UPI,Online
SALE000409,O0470,I0021,2025-10-05,1,326.95,326.95,UPI,Delivery
SALE000410,O0305,I0097,2026-03-21,1,288.23,288.23,Cash,Delivery
SALE000411,O0379,I0129,2026-07-12,1,103.84,103.84,Cash,Dine-in
SALE000412,O0013,I0165,2026-02-14,1,416.3,416.3,UPI,Online
SALE000413,O0045,I0021,2026-05-04,2,299.23,598.46,Cash,Delivery
SALE000414,O0005,I0158,2026-06-10,2,135.19,270.38,Cash,Delivery
SALE000415,O0143,I0064,2026-06-24,1,435.28,435.28,Card,Takeaway
SALE000416,O0269,I0086,2026-08-06,3,158.25,474.75,UPI,Dine-in
SALE000417,O0305,I0097,2026-01-01,2,288.23,576.46,Card,Delivery
SALE000418,O0184,I0067,2025-11-28,2,194.84,389.68,UPI,Delivery
SALE000419,O0284,I0099,2025-10-20,2,239.0,478.0,Card,Dine-in
SALE000420,O0481,I0019,2026-08-22,2,339.13,678.26,Card,Dine-in
SALE000421,O0031,I0200,2026-02-11,2,143.82,287.64,Card,Delivery
SALE000422,O0285,I0094,2025-10-08,1,258.92,258.92,Card,Dine-in
SALE000423,O0492,I0139,2025-11-22,2,84.41,168.82,Card,Online
SALE000424,O0171,I0060,2026-04-19,1,479.22,479.22,UPI,Delivery
SALE000425,O0305,I0095,2025-09-01,2,278.34,556.68,UPI,Online
SALE000426,O0046,I0024,2026-02-05,1,219.81,219.81,UPI,Takeaway
SALE000427,O0199,I0267,2026-07-15,1,154.81,154.81,Card,Dine-in
SALE000428,O0018,I0200,2025-09-09,1,144.79,144.79,UPI,Delivery
SALE000429,O0448,I0074,2026-08-03,1,170.47,170.47,UPI,Takeaway
SALE000430,O0144,I0064,2026-02-03,2,439.67,879.34,Card,Delivery
SALE000431,O0427,I0032,2026-01-22,1,446.94,446.94,Cash,Online
SALE000432,O0456,I0049,2026-01-05,2,439.98,879.96,UPI,Delivery
SALE000433,O0186,I0068,2026-08-15,3,251.86,755.58,UPI,Takeaway
SALE000434,O0268,I0091,2026-08-20,2,112.53,225.06,UPI,Dine-in
SALE000435,O0336,I0110,2025-10-06,1,231.84,231.84,UPI,Online
SALE000436,O0313,I0108,2025-12-10,1,357.92,357.92,Cash,Delivery
SALE000437,O0214,I0072,2026-05-06,2,132.06,264.12,Card,Dine-in
SALE000438,O0189,I0066,2025-10-23,2,141.0,282.0,Card,Dine-in
SALE000439,O0163,I0060,2026-01-11,2,470.34,940.68,Cash,Online
SALE000440,O0415,I0025,2026-05-14,3,85.78,257.34,Card,Dine-in
SALE000441,O0294,I0095,2026-02-02,1,268.12,268.12,UPI,Delivery
SALE000442,O0338,I0113,2026-02-19,1,150.34,150.34,UPI,Online
SALE000443,O0309,I0095,2025-12-01,1,257.23,257.23,UPI,Dine-in
SALE000444,O0088,I0033,2026-06-23,1,334.33,334.33,UPI,Online
SALE000445,O0168,I0064,2026-06-04,1,489.44,489.44,UPI,Delivery
SALE000446,O0039,I0008,2026-03-12,2,366.82,733.64,Card,Takeaway
SALE000447,O0489,I0025,2026-01-12,1,84.93,84.93,UPI,Delivery
SALE000448,O0406,I0142,2026-08-24,1,205.69,205.69,Cash,Dine-in
SALE000449,O0116,I0045,2026-04-05,2,470.17,940.34,UPI,Dine-in
SALE000450,O0471,I0101,2026-03-25,1,296.73,296.73,Card,Takeaway
SALE000451,O0370,I0125,2025-12-12,1,298.49,298.49,UPI,Online
SALE000452,O0450,I0075,2026-06-27,1,229.89,229.89,Card,Online
SALE000453,O0032,I0006,2026-06-05,1,308.53,308.53,Cash,Delivery
SALE000454,O0176,I0063,2026-05-07,1,343.08,343.08,Card,Dine-in
SALE000455,O0426,I0032,2026-08-16,1,428.13,428.13,UPI,Dine-in
SALE000456,O0038,I0158,2026-03-01,1,138.99,138.99,UPI,Online
SALE000457,O0109,I0042,2025-11-05,1,451.72,451.72,Card,Online
SALE000458,O0082,I0034,2026-04-14,1,410.42,410.42,Cash,Takeaway
SALE000459,O0499,I0140,2026-03-01,1,97.15,97.15,Card,Delivery
SALE000460,O0378,I0127,2025-09-02,1,104.95,104.95,UPI,Online
SALE000461,O0485,I0023,2025-10-03,1,245.8,245.8,UPI,Dine-in
SALE000462,O0306,I0098,2026-01-19,1,288.5,288.5,Cash,Online
SALE000463,O0414,I0018,2026-05-24,1,374.68,374.68,UPI,Takeaway
SALE000464,O0437,I0054,2026-05-01,3,251.62,754.86,UPI,Delivery
SALE000465,O0402,I0141,2026-05-25,1,105.07,105.07,Wallet,Takeaway
SALE000466,O0098,I0018,2026-05-06,2,379.64,759.28,UPI,Online
SALE000467,O0213,I0073,2026-04-28,1,173.57,173.57,UPI,Dine-in
SALE000468,O0041,I0025,2026-08-17,1,94.65,94.65,UPI,Dine-in
SALE000469,O0016,I0196,2026-02-16,1,383.76,383.76,UPI,Delivery
SALE000470,O0399,I0135,2026-01-31,1,364.06,364.06,UPI,Delivery
SALE000471,O0240,I0077,2025-09-17,1,199.46,199.46,UPI,Dine-in
SALE000472,O0005,I0166,2026-03-25,2,232.78,465.56,Card,Delivery
SALE000473,O0176,I0062,2026-07-18,1,563.74,563.74,UPI,Takeaway
SALE000474,O0044,I0021,2025-10-18,1,301.83,301.83,UPI,Online
SALE000475,O0198,I0274,2026-06-08,3,198.94,596.82,UPI,Delivery
SALE000476,O0289,I0093,2026-01-11,2,213.44,426.88,UPI,Delivery
SALE000477,O0192,I0273,2026-08-30,1,340.71,340.71,UPI,Online
SALE000478,O0124,I0051,2025-11-24,4,316.97,1267.88,Card,Takeaway
SALE000479,O0072,I0017,2026-05-26,1,436.37,436.37,UPI,Dine-in
SALE000480,O0392,I0134,2025-10-05,1,414.77,414.77,UPI,Takeaway
SALE000481,O0031,I0201,2026-07-30,1,138.36,138.36,Card,Online
SALE000482,O0283,I0093,2026-02-15,1,212.0,212.0,Wallet,Online
SALE000483,O0423,I0032,2026-01-10,3,455.54,1366.62,UPI,Takeaway
SALE000484,O0334,I0111,2026-07-16,2,173.84,347.68,UPI,Dine-in
SALE000485,O0305,I0098,2026-04-30,2,296.99,593.98,UPI,Delivery
SALE000486,O0193,I0269,2026-07-04,1,180.92,180.92,UPI,Takeaway
SALE000487,O0172,I0061,2026-05-06,2,505.73,1011.46,UPI,Online
SALE000488,O0149,I0062,2026-06-18,3,575.96,1727.88,Wallet,Delivery
SALE000489,O0028,I0017,2026-06-07,1,397.27,397.27,UPI,Dine-in
SALE000490,O0257,I0088,2026-03-17,1,200.46,200.46,UPI,Takeaway
SALE000491,O0230,I0078,2026-01-08,2,241.78,483.56,UPI,Delivery
SALE000492,O0425,I0033,2025-09-10,2,348.08,696.16,UPI,Online
SALE000493,O0291,I0093,2026-06-30,2,213.75,427.5,UPI,Online
SALE000494,O0185,I0269,2026-08-24,1,195.72,195.72,UPI,Online
SALE000495,O0414,I0023,2026-06-22,1,248.21,248.21,Cash,Dine-in
SALE000496,O0061,I0028,2026-04-21,1,429.26,429.26,Card,Online
SALE000497,O0258,I0089,2026-06-07,2,123.57,247.14,UPI,Takeaway
SALE000498,O0396,I0134,2026-05-26,1,430.5,430.5,Cash,Dine-in
SALE000499,O0323,I0113,2026-05-17,1,163.72,163.72,Card,Dine-in
SALE000500,O0186,I0267,2025-10-08,1,157.35,157.35,UPI,Delivery
SALE000501,O0177,I0060,2025-11-11,1,444.4,444.4,Wallet,Dine-in
SALE000502,O0006,I0170,2026-03-04,1,297.48,297.48,UPI,Delivery
SALE000503,O0150,I0059,2026-07-23,1,408.49,408.49,UPI,Delivery
SALE000504,O0085,I0035,2026-05-30,1,488.56,488.56,Cash,Takeaway
SALE000505,O0349,I0114,2026-07-18,1,246.55,246.55,Card,Online
SALE000506,O0117,I0048,2025-10-28,2,305.93,611.86,UPI,Takeaway
SALE000507,O0241,I0083,2026-04-05,1,245.69,245.69,UPI,Takeaway
SALE000508,O0187,I0069,2025-10-13,2,252.3,504.6,Wallet,Takeaway
SALE000509,O0259,I0086,2026-08-25,1,153.41,153.41,Card,Delivery
SALE000510,O0082,I0035,2026-02-14,2,428.37,856.74,Card,Dine-in
SALE000511,O0407,I0138,2026-07-02,3,151.63,454.89,Cash,Online
SALE000512,O0266,I0092,2025-10-01,2,163.09,326.18,Card,Online
SALE000513,O0155,I0058,2026-03-16,1,252.36,252.36,Cash,Takeaway
SALE000514,O0311,I0108,2026-03-14,1,367.79,367.79,UPI,Delivery
SALE000515,O0037,I0002,2025-09-01,1,402.6,402.6,Card,Takeaway
SALE000516,O0187,I0069,2026-07-11,1,252.3,252.3,UPI,Delivery
SALE000517,O0192,I0266,2026-01-18,3,342.41,1027.23,Card,Online
SALE000518,O0433,I0053,2026-02-28,1,248.18,248.18,UPI,Dine-in
SALE000519,O0166,I0059,2026-08-08,1,413.4,413.4,UPI,Delivery
SALE000520,O0145,I0065,2026-08-24,1,506.26,506.26,UPI,Online
SALE000521,O0178,I0060,2025-10-24,3,427.74,1283.22,Card,Takeaway
SALE000522,O0037,I0194,2025-12-14,1,480.27,480.27,Card,Delivery
SALE000523,O0457,I0052,2026-06-01,1,288.5,288.5,UPI,Takeaway
SALE000524,O0200,I0274,2025-10-02,1,204.0,204.0,UPI,Dine-in
SALE000525,O0389,I0131,2025-10-17,1,343.14,343.14,UPI,Delivery
SALE000526,O0006,I0168,2025-12-14,1,438.66,438.66,Card,Dine-in
SALE000527,O0063,I0030,2025-11-12,1,250.95,250.95,UPI,Dine-in
SALE000528,O0472,I0103,2026-04-30,1,271.6,271.6,UPI,Delivery
SALE000529,O0416,I0018,2026-03-07,1,365.53,365.53,Card,Online
SALE000530,O0365,I0125,2025-12-17,2,295.7,591.4,Card,Online
SALE000531,O0226,I0081,2025-09-23,1,208.95,208.95,Card,Takeaway
SALE000532,O0056,I0019,2025-10-15,1,344.13,344.13,UPI,Delivery
SALE000533,O0020,I0164,2026-08-31,1,297.08,297.08,UPI,Delivery
SALE000534,O0017,I0167,2026-08-26,1,130.8,130.8,UPI,Online
SALE000535,O0148,I0062,2026-03-23,3,592.89,1778.67,Card,Delivery
SALE000536,O0405,I0140,2025-09-01,1,102.1,102.1,Wallet,Online
SALE000537,O0192,I0270,2026-04-30,1,289.94,289.94,UPI,Delivery
SALE000538,O0040,I0198,2026-02-13,3,244.7,734.1,UPI,Delivery
SALE000539,O0031,I0197,2026-06-19,2,524.82,1049.64,Cash,Takeaway
SALE000540,O0002,I0165,2026-03-21,1,407.1,407.1,UPI,Online
SALE000541,O0462,I0024,2026-04-07,1,224.9,224.9,Card,Takeaway
SALE000542,O0270,I0090,2026-03-14,2,101.86,203.72,UPI,Delivery
SALE000543,O0008,I0005,2025-11-06,1,532.98,532.98,Card,Takeaway
SALE000544,O0421,I0036,2026-08-30,1,294.07,294.07,UPI,Dine-in
SALE000545,O0478,I0100,2026-06-27,1,249.92,249.92,UPI,Dine-in
SALE000546,O0202,I0076,2025-12-06,1,192.29,192.29,Cash,Delivery
SALE000547,O0499,I0140,2026-01-07,1,97.15,97.15,UPI,Dine-in
SALE000548,O0411,I0021,2026-07-31,4,317.3,1269.2,Card,Dine-in
SALE000549,O0105,I0042,2026-07-28,2,450.39,900.78,UPI,Dine-in
SALE000550,O0420,I0021,2025-12-16,1,314.58,314.58,UPI,Dine-in
SALE000551,O0215,I0074,2025-11-28,1,170.37,170.37,Card,Delivery
SALE000552,O0275,I0086,2026-08-03,2,156.71,313.42,UPI,Online
SALE000553,O0333,I0112,2026-05-29,4,238.33,953.32,UPI,Delivery
SALE000554,O0143,I0061,2026-07-16,1,538.0,538.0,Card,Delivery
SALE000555,O0018,I0007,2026-01-26,4,277.52,1110.08,Card,Takeaway
SALE000556,O0417,I0018,2026-06-23,2,364.99,729.98,Cash,Takeaway
SALE000557,O0073,I0010,2026-05-12,2,388.78,777.56,UPI,Online
SALE000558,O0110,I0038,2025-12-18,1,463.37,463.37,Cash,Online
SALE000559,O0395,I0137,2026-05-02,3,323.62,970.86,Card,Online
SALE000560,O0162,I0064,2025-12-17,1,430.73,430.73,Cash,Online
SALE000561,O0016,I0201,2026-02-20,1,127.04,127.04,UPI,Takeaway
SALE000562,O0100,I0025,2026-07-22,1,91.5,91.5,Cash,Delivery
SALE000563,O0422,I0033,2026-06-19,1,360.83,360.83,Cash,Takeaway
SALE000564,O0034,I0162,2026-06-26,1,150.47,150.47,UPI,Delivery
SALE000565,O0274,I0086,2026-06-10,2,160.12,320.24,UPI,Dine-in
SALE000566,O0201,I0076,2026-08-20,2,199.64,399.28,UPI,Online
SALE000567,O0347,I0116,2026-03-04,1,287.75,287.75,UPI,Dine-in
SALE000568,O0430,I0032,2026-07-25,1,427.33,427.33,UPI,Online
SALE000569,O0123,I0049,2026-08-31,1,450.62,450.62,Card,Dine-in
SALE000570,O0245,I0085,2026-02-05,1,154.23,154.23,Cash,Dine-in
SALE000571,O0045,I0018,2026-08-21,1,377.25,377.25,UPI,Delivery
SALE000572,O0010,I0193,2025-10-25,1,320.89,320.89,UPI,Delivery
SALE000573,O0101,I0040,2026-04-02,1,480.49,480.49,UPI,Delivery
SALE000574,O0414,I0025,2026-08-19,1,94.3,94.3,Cash,Delivery
SALE000575,O0068,I0027,2026-04-02,1,196.71,196.71,UPI,Takeaway
SALE000576,O0016,I0201,2026-05-08,1,127.04,127.04,Card,Dine-in
SALE000577,O0307,I0099,2025-10-07,2,248.98,497.96,UPI,Takeaway
SALE000578,O0137,I0054,2026-01-28,2,221.67,443.34,Cash,Delivery
SALE000579,O0469,I0023,2026-02-07,1,245.54,245.54,UPI,Takeaway
SALE000580,O0112,I0044,2026-05-17,2,337.54,675.08,UPI,Online
SALE000581,O0079,I0012,2026-08-01,2,491.95,983.9,Cash,Dine-in
SALE000582,O0200,I0277,2026-07-02,2,396.65,793.3,UPI,Dine-in
SALE000583,O0448,I0076,2026-06-06,4,190.26,761.04,UPI,Online
SALE000584,O0121,I0052,2026-03-12,2,326.6,653.2,Card,Online
SALE000585,O0484,I0018,2026-03-05,1,375.88,375.88,UPI,Dine-in
SALE000586,O0095,I0018,2025-10-01,4,362.75,1451.0,UPI,Delivery
SALE000587,O0091,I0019,2025-12-25,1,369.26,369.26,UPI,Online
SALE000588,O0204,I0073,2025-09-05,1,159.14,159.14,UPI,Dine-in
SALE000589,O0085,I0033,2025-10-24,1,352.42,352.42,UPI,Dine-in
SALE000590,O0330,I0109,2026-01-28,2,186.18,372.36,UPI,Delivery
SALE000591,O0047,I0018,2025-09-07,2,360.91,721.82,UPI,Takeaway
SALE000592,O0283,I0099,2026-06-11,1,238.01,238.01,UPI,Dine-in
SALE000593,O0257,I0090,2026-06-16,4,106.56,426.24,UPI,Dine-in
SALE000594,O0108,I0039,2026-05-08,2,546.68,1093.36,Card,Delivery
SALE000595,O0038,I0171,2026-03-17,1,455.22,455.22,UPI,Online
SALE000596,O0486,I0020,2026-08-09,1,465.34,465.34,Card,Online
SALE000597,O0237,I0081,2025-09-29,1,229.34,229.34,Cash,Online
SALE000598,O0080,I0016,2026-07-16,3,348.79,1046.37,UPI,Delivery
SALE000599,O0152,I0063,2026-02-19,2,339.08,678.16,UPI,Online
SALE000600,O0498,I0140,2026-02-02,1,103.98,103.98,Card,Online
SALE000601,O0121,I0051,2026-07-12,1,324.51,324.51,Card,Online
SALE000602,O0002,I0008,2025-11-17,4,375.54,1502.16,UPI,Dine-in
SALE000603,O0266,I0086,2025-10-12,2,149.98,299.96,UPI,Delivery
SALE000604,O0343,I0115,2026-03-22,1,301.56,301.56,Card,Online
SALE000605,O0200,I0067,2025-09-30,2,171.47,342.94,Card,Delivery
SALE000606,O0487,I0021,2026-03-01,1,299.75,299.75,UPI,Online
SALE000607,O0429,I0034,2026-08-01,2,431.54,863.08,UPI,Online
SALE000608,O0128,I0051,2025-11-19,1,361.15,361.15,Cash,Delivery
SALE000609,O0206,I0073,2026-07-04,1,171.0,171.0,Wallet,Takeaway
SALE000610,O0065,I0031,2026-03-12,1,309.67,309.67,UPI,Online
SALE000611,O0274,I0088,2025-10-08,1,202.7,202.7,UPI,Dine-in
SALE000612,O0149,I0058,2026-05-28,1,265.3,265.3,UPI,Delivery
SALE000613,O0193,I0263,2026-06-18,1,340.95,340.95,UPI,Dine-in
SALE000614,O0006,I0197,2026-04-25,2,504.48,1008.96,Card,Delivery
SALE000615,O0190,I0264,2026-05-11,3,312.97,938.91,Cash,Dine-in
SALE000616,O0303,I0097,2026-04-24,1,298.55,298.55,Card,Delivery
SALE000617,O0077,I0010,2025-10-15,2,437.75,875.5,Card,Online
SALE000618,O0038,I0159,2026-05-21,1,509.5,509.5,UPI,Online
SALE000619,O0311,I0105,2025-11-18,1,257.43,257.43,UPI,Online
SALE000620,O0169,I0065,2026-06-22,1,500.18,500.18,Cash,Delivery
SALE000621,O0003,I0171,2025-09-10,1,449.35,449.35,Wallet,Delivery
SALE000622,O0186,I0264,2026-04-27,1,307.05,307.05,Cash,Online
SALE000623,O0173,I0063,2026-04-02,1,357.2,357.2,UPI,Takeaway
SALE000624,O0399,I0135,2026-07-29,1,364.06,364.06,Wallet,Dine-in
SALE000625,O0082,I0034,2026-05-08,2,410.42,820.84,Cash,Takeaway
SALE000626,O0003,I0171,2026-06-17,1,449.35,449.35,UPI,Delivery
SALE000627,O0425,I0037,2026-05-22,1,266.68,266.68,Cash,Delivery
SALE000628,O0010,I0190,2025-12-03,2,285.41,570.82,Wallet,Takeaway
SALE000629,O0465,I0020,2026-07-06,1,461.03,461.03,Card,Delivery
SALE000630,O0423,I0033,2025-11-12,2,381.88,763.76,UPI,Online
SALE000631,O0182,I0268,2025-09-04,1,306.55,306.55,UPI,Dine-in
SALE000632,O0157,I0058,2026-03-03,2,238.99,477.98,UPI,Takeaway
SALE000633,O0272,I0086,2026-07-20,1,159.42,159.42,Wallet,Delivery
SALE000634,O0337,I0109,2026-07-26,1,187.07,187.07,UPI,Delivery
SALE000635,O0058,I0020,2026-02-09,1,458.73,458.73,UPI,Takeaway
SALE000636,O0335,I0110,2025-11-03,2,237.37,474.74,UPI,Delivery
SALE000637,O0192,I0070,2026-08-07,3,197.77,593.31,UPI,Delivery
SALE000638,O0127,I0050,2025-12-11,4,449.67,1798.68,UPI,Delivery
SALE000639,O0099,I0023,2025-10-29,3,243.7,731.1,Card,Dine-in
SALE000640,O0016,I0196,2026-02-14,1,383.76,383.76,UPI,Dine-in
SALE000641,O0498,I0138,2026-06-16,1,144.55,144.55,Card,Delivery
SALE000642,O0077,I0014,2026-07-22,3,319.02,957.06,UPI,Online
SALE000643,O0060,I0025,2026-03-31,2,85.31,170.62,Card,Delivery
SALE000644,O0085,I0035,2025-11-24,2,488.56,977.12,Card,Takeaway
SALE000645,O0209,I0075,2025-09-05,1,219.93,219.93,UPI,Takeaway
SALE000646,O0344,I0116,2026-05-29,2,301.6,603.2,Cash,Dine-in
SALE000647,O0293,I0098,2025-10-29,1,290.33,290.33,UPI,Dine-in
SALE000648,O0018,I0195,2026-08-10,2,347.01,694.02,UPI,Delivery
SALE000649,O0177,I0059,2025-09-07,2,432.39,864.78,Card,Delivery
SALE000650,O0485,I0023,2025-09-01,1,245.8,245.8,Card,Delivery
SALE000651,O0208,I0073,2026-03-08,1,158.42,158.42,UPI,Online
SALE000652,O0049,I0019,2025-10-13,3,370.24,1110.72,UPI,Online
SALE000653,O0035,I0169,2025-12-12,2,337.06,674.12,Wallet,Delivery
SALE000654,O0317,I0105,2026-03-05,1,236.67,236.67,UPI,Dine-in
SALE000655,O0219,I0073,2025-12-22,1,157.83,157.83,UPI,Online
SALE000656,O0011,I0172,2026-03-19,2,133.08,266.16,UPI,Dine-in
SALE000657,O0298,I0095,2025-11-28,3,269.3,807.9,UPI,Takeaway
SALE000658,O0020,I0201,2026-05-27,2,128.35,256.7,UPI,Online
SALE000659,O0361,I0124,2025-12-24,3,477.79,1433.37,UPI,Online
SALE000660,O0304,I0093,2026-07-15,1,200.7,200.7,UPI,Online
SALE000661,O0080,I0011,2026-02-03,3,486.03,1458.09,Wallet,Dine-in
SALE000662,O0036,I0192,2025-12-15,1,248.15,248.15,Cash,Takeaway
SALE000663,O0282,I0096,2026-05-21,1,204.44,204.44,Cash,Delivery
SALE000664,O0482,I0022,2025-12-29,1,311.03,311.03,UPI,Dine-in
SALE000665,O0247,I0084,2026-05-26,2,212.97,425.94,UPI,Takeaway
SALE000666,O0440,I0053,2026-03-29,2,244.65,489.3,UPI,Dine-in
SALE000667,O0386,I0130,2025-09-12,1,83.29,83.29,UPI,Takeaway
SALE000668,O0034,I0161,2026-06-02,3,540.21,1620.63,UPI,Delivery
SALE000669,O0018,I0168,2025-11-17,2,455.3,910.6,UPI,Dine-in
SALE000670,O0001,I0190,2026-01-09,2,285.01,570.02,Card,Dine-in
SALE000671,O0149,I0064,2026-06-02,3,438.9,1316.7,UPI,Dine-in
SALE000672,O0071,I0012,2026-02-18,1,477.71,477.71,UPI,Dine-in
SALE000673,O0301,I0095,2025-10-02,1,268.8,268.8,UPI,Dine-in
SALE000674,O0443,I0076,2026-08-10,1,202.74,202.74,Cash,Dine-in
SALE000675,O0309,I0096,2025-11-18,1,203.12,203.12,Cash,Takeaway
SALE000676,O0279,I0087,2026-07-31,1,192.65,192.65,UPI,Dine-in
SALE000677,O0181,I0264,2025-12-17,1,286.69,286.69,Card,Takeaway
SALE000678,O0158,I0063,2026-08-16,2,360.86,721.72,Cash,Dine-in
SALE000679,O0438,I0054,2026-01-16,1,245.13,245.13,UPI,Takeaway
SALE000680,O0143,I0062,2026-06-18,1,527.45,527.45,Card,Online
SALE000681,O0337,I0109,2026-04-09,4,187.07,748.28,Cash,Online
SALE000682,O0254,I0086,2026-02-02,2,158.07,316.14,UPI,Delivery
SALE000683,O0153,I0058,2025-09-25,1,241.0,241.0,Card,Online
SALE000684,O0473,I0100,2025-10-18,1,272.96,272.96,UPI,Delivery
SALE000685,O0119,I0048,2026-05-10,2,297.59,595.18,Cash,Dine-in
SALE000686,O0461,I0022,2025-10-29,1,301.21,301.21,Card,Delivery
SALE000687,O0015,I0163,2026-02-12,1,134.34,134.34,UPI,Online
SALE000688,O0281,I0099,2025-10-27,1,240.42,240.42,Card,Delivery
SALE000689,O0361,I0123,2026-04-11,4,392.68,1570.72,UPI,Dine-in
SALE000690,O0411,I0018,2026-04-09,1,406.37,406.37,Wallet,Takeaway
SALE000691,O0024,I0010,2026-01-15,1,418.79,418.79,Card,Dine-in
SALE000692,O0153,I0062,2026-06-16,2,560.37,1120.74,UPI,Online
SALE000693,O0069,I0027,2026-06-14,1,190.04,190.04,Wallet,Online
SALE000694,O0006,I0198,2026-01-22,1,268.49,268.49,UPI,Delivery
SALE000695,O0185,I0271,2026-01-29,1,225.29,225.29,UPI,Takeaway
SALE000696,O0328,I0109,2026-04-27,1,189.67,189.67,Card,Delivery
SALE000697,O0194,I0277,2025-11-27,1,379.65,379.65,UPI,Online
SALE000698,O0154,I0059,2026-03-06,2,401.05,802.1,Card,Delivery
SALE000699,O0270,I0086,2025-09-10,1,151.07,151.07,UPI,Dine-in
